finess;ghm2;_freq
020000253;05M20Z;156
020000253;06C043;21
020000253;06C091;33
020000253;06C121;29
020000253;06C12J;60
020000253;06C141;21
020000253;06K02Z;212
020000253;06K04J;218
020000253;06M021;80
020000253;06M022;22
020000253;06M02T;55
020000253;06M031;62
020000253;06M032;52
020000253;06M033;26
020000253;06M03T;37
020000253;06M091;22
020000253;06M09T;20
020000253;06M12T;58
020000253;06M18T;28
020000253;06M18Z;40
020000253;07C131;20
020000253;07C141;31
020000253;07C14J;36
020000253;07M021;30
020000253;07M022;21
020000253;07M02T;28
020000253;07M14T;101
020000253;08C141;21
020000253;08C14J;75
020000253;08C241;22
020000253;08C321;33
020000253;08C371;30
020000253;08C391;45
020000253;08C44J;34
020000253;08C45J;53
020000253;08C46J;27
020000253;08C473;20
020000253;08C481;20
020000253;08C492;26
020000253;08C493;31
020000253;08M193;26
020000253;09C081;38
020000253;09C08J;27
020000253;09C101;26
020000253;09C10J;31
020000253;09M031;40
020000253;09M053;35
020000253;10C131;40
020000253;10M163;41
020000253;11C111;258
020000253;11C131;64
020000253;11C132;34
020000253;11K03Z;21
020000253;11M02T;22
020000253;11M031;43
020000253;11M041;36
020000253;11M042;32
020000253;11M043;45
020000253;11M044;95
020000253;12C041;50
020000253;12C042;30
020000253;12C061;31
020000253;12C071;21
020000253;12C08J;59
020000253;12K06J;47
020000253;13C031;35
020000253;13C041;31
020000253;13C10J;22
020000253;13K02Z;36
020000253;13M04T;20
020000253;14C08A;148
020000253;14M03A;101
020000253;14M03T;24
020000253;14Z04T;49
020000253;14Z08Z;242
020000253;14Z13A;206
020000253;14Z14A;367
020000253;14Z16T;50
020000253;14Z16Z;40
020000253;15M05A;548
020000253;15M05B;170
020000253;15M06A;32
020000253;16M111;21
020000253;16M112;45
020000253;16M11T;39
020000253;19M11T;26
020000253;19M21Z;21
020000253;20Z051;177
020000253;21M101;23
020000253;21M103;26
020000253;21M10T;126
020000253;21M11T;42
020000253;21M164;25
020000253;23M101;38
020000253;23M102;37
020000253;23M20T;116
020000253;23M20Z;33
020000253;28Z03Z;259
020000253;28Z04Z;6235
020000253;28Z07Z;891
020000253;28Z14Z;139
020000253;28Z17Z;858
020000261;01C15J;160
020000261;01M16T;35
020000261;01M201;78
020000261;01M21T;137
020000261;01M221;57
020000261;01M22T;29
020000261;01M231;29
020000261;01M241;32
020000261;01M24T;21
020000261;01M251;67
020000261;01M252;49
020000261;01M253;27
020000261;01M25T;43
020000261;01M301;98
020000261;01M302;59
020000261;01M303;108
020000261;01M304;29
020000261;01M34Z;74
020000261;01M35T;21
020000261;01M35Z;26
020000261;02C051;61
020000261;02C05J;232
020000261;03C09J;22
020000261;03C28J;26
020000261;03K02J;70
020000261;03M031;46
020000261;03M05T;40
020000261;04M021;21
020000261;04M032;45
020000261;04M033;88
020000261;04M03T;35
020000261;04M051;45
020000261;04M052;91
020000261;04M053;111
020000261;04M054;46
020000261;04M05T;27
020000261;04M073;25
020000261;04M09T;24
020000261;04M102;26
020000261;04M111;50
020000261;04M133;28
020000261;04M134;22
020000261;04M182;24
020000261;04M183;22
020000261;04M201;38
020000261;04M202;72
020000261;04M203;62
020000261;04M24E;35
020000261;05C151;62
020000261;05C152;34
020000261;05C171;23
020000261;05C17J;41
020000261;05C221;33
020000261;05K051;124
020000261;05K052;25
020000261;05K061;358
020000261;05K062;21
020000261;05K101;376
020000261;05K102;25
020000261;05K14Z;136
020000261;05K17J;21
020000261;05K241;21
020000261;05M041;26
020000261;05M051;38
020000261;05M052;20
020000261;05M05T;52
020000261;05M081;55
020000261;05M082;27
020000261;05M083;21
020000261;05M08T;74
020000261;05M091;74
020000261;05M092;137
020000261;05M093;139
020000261;05M094;35
020000261;05M09T;41
020000261;05M12T;21
020000261;05M131;35
020000261;05M13T;281
020000261;05M151;31
020000261;05M15T;50
020000261;05M171;26
020000261;05M17T;38
020000261;05M22E;36
020000261;06C042;29
020000261;06C043;32
020000261;06C081;23
020000261;06C091;69
020000261;06C121;40
020000261;06C12J;46
020000261;06C141;25
020000261;06C251;27
020000261;06C25J;20
020000261;06K02Z;198
020000261;06K04J;430
020000261;06K05J;29
020000261;06M021;76
020000261;06M022;36
020000261;06M02T;21
020000261;06M031;109
020000261;06M032;48
020000261;06M033;26
020000261;06M03T;110
020000261;06M042;25
020000261;06M043;20
020000261;06M061;27
020000261;06M062;26
020000261;06M071;20
020000261;06M091;43
020000261;06M09T;21
020000261;06M121;85
020000261;06M12T;129
020000261;06M16Z;39
020000261;06M18T;63
020000261;06M18Z;77
020000261;07C141;59
020000261;07C14J;42
020000261;07M021;41
020000261;07M022;35
020000261;07M02T;23
020000261;07M063;29
020000261;07M06T;22
020000261;07M072;21
020000261;07M102;25
020000261;07M14T;211
020000261;08C14J;116
020000261;08C241;60
020000261;08C242;29
020000261;08C271;32
020000261;08C321;60
020000261;08C341;21
020000261;08C351;26
020000261;08C371;25
020000261;08C37J;56
020000261;08C38J;21
020000261;08C391;51
020000261;08C44J;78
020000261;08C45J;115
020000261;08C46J;59
020000261;08C472;27
020000261;08C481;41
020000261;08C482;27
020000261;08C491;31
020000261;08C492;39
020000261;08C493;30
020000261;08C581;100
020000261;08C58J;33
020000261;08M193;38
020000261;08M293;26
020000261;08M29T;45
020000261;08M36Z;24
020000261;09C051;67
020000261;09C081;27
020000261;09C101;26
020000261;09C10J;28
020000261;09C12J;28
020000261;09M031;33
020000261;09M03T;23
020000261;09M053;39
020000261;09M05T;29
020000261;10C131;33
020000261;10M021;73
020000261;10M022;51
020000261;10M13T;51
020000261;10M151;61
020000261;10M152;27
020000261;10M15T;25
020000261;10M162;21
020000261;10M163;69
020000261;10M16T;35
020000261;11C111;26
020000261;11C131;34
020000261;11M021;35
020000261;11M02T;74
020000261;11M031;37
020000261;11M041;57
020000261;11M042;43
020000261;11M043;57
020000261;11M044;83
020000261;11M04T;26
020000261;11M061;27
020000261;11M062;74
020000261;11M063;49
020000261;11M161;25
020000261;11M18Z;26
020000261;12C08J;40
020000261;12M064;26
020000261;13C031;45
020000261;13C071;35
020000261;13C10J;24
020000261;13C12J;41
020000261;13K02Z;62
020000261;14C05Z;22
020000261;14C08A;134
020000261;14M03A;145
020000261;14Z04T;137
020000261;14Z08Z;357
020000261;14Z13A;255
020000261;14Z13B;39
020000261;14Z14A;439
020000261;14Z14B;55
020000261;14Z16T;49
020000261;14Z16Z;131
020000261;15M05A;728
020000261;15M05B;141
020000261;15M06A;40
020000261;15M06B;21
020000261;16M111;66
020000261;16M112;69
020000261;16M113;95
020000261;16M11T;101
020000261;16M12T;34
020000261;17M16T;21
020000261;18M021;23
020000261;18M043;24
020000261;18M073;25
020000261;19M021;21
020000261;19M02T;34
020000261;19M11T;50
020000261;19M16T;30
020000261;19M22T;36
020000261;19M22Z;30
020000261;20Z021;47
020000261;20Z041;96
020000261;20Z04T;23
020000261;20Z051;87
020000261;21M021;20
020000261;21M101;51
020000261;21M10T;98
020000261;23K02Z;461
020000261;23K03J;21
020000261;23M061;70
020000261;23M062;62
020000261;23M06T;752
020000261;23M101;38
020000261;23M102;39
020000261;23M14Z;106
020000261;23M15Z;83
020000261;23M19Z;48
020000261;23M20T;291
020000261;23M20Z;204
020000261;23M21T;32
020000261;23Z02Z;303
020000261;28Z04Z;9628
020000261;28Z07Z;3382
020000261;28Z14Z;279
020000261;28Z17Z;833
020000261;28Z18Z;1043
020000261;28Z19Z;52
020000261;28Z20Z;74
020000261;28Z23Z;980
020000287;01C15J;51
020000287;01M34Z;35
020000287;02C05J;93
020000287;04K02J;57
020000287;04M031;41
020000287;04M032;67
020000287;04M033;62
020000287;04M051;41
020000287;04M052;73
020000287;04M053;56
020000287;04M073;28
020000287;04M082;24
020000287;04M092;25
020000287;04M093;40
020000287;04M111;43
020000287;04M112;34
020000287;04M132;33
020000287;04M133;56
020000287;04M201;78
020000287;04M202;90
020000287;04M203;40
020000287;04M22Z;22
020000287;05K14Z;67
020000287;05M051;39
020000287;05M052;40
020000287;05M053;20
020000287;05M05T;22
020000287;05M061;21
020000287;05M081;100
020000287;05M082;76
020000287;05M083;36
020000287;05M08T;29
020000287;05M091;65
020000287;05M092;104
020000287;05M093;50
020000287;05M131;123
020000287;05M132;39
020000287;05M13T;46
020000287;05M151;67
020000287;05M152;34
020000287;05M161;56
020000287;05M162;34
020000287;05M172;28
020000287;05M23Z;33
020000287;06C12J;38
020000287;06K02Z;446
020000287;06K04J;724
020000287;06M031;59
020000287;06M032;62
020000287;06M033;22
020000287;06M12T;46
020000287;06M16Z;21
020000287;06M18Z;30
020000287;07C14J;30
020000287;07M072;21
020000287;08C14J;33
020000287;08C44J;26
020000287;08C46J;20
020000287;09C03J;46
020000287;09C10J;199
020000287;09C12J;130
020000287;09K02J;47
020000287;09M031;42
020000287;09M053;30
020000287;10M021;58
020000287;10M022;58
020000287;10M02T;21
020000287;10M163;23
020000287;11M041;31
020000287;11M042;20
020000287;11M043;43
020000287;11M044;36
020000287;12C08J;54
020000287;13C10J;24
020000287;13C12J;31
020000287;13K02Z;41
020000287;14C08A;96
020000287;14M03A;43
020000287;14Z08Z;248
020000287;14Z13A;117
020000287;14Z14A;257
020000287;14Z16T;22
020000287;14Z16Z;25
020000287;15M02Z;20
020000287;15M05A;377
020000287;15M05B;89
020000287;15M06A;22
020000287;16M111;32
020000287;16M112;44
020000287;16M113;23
020000287;19M062;20
020000287;20Z041;39
020000287;20Z051;66
020000287;21M10T;83
020000287;23K02Z;376
020000287;23M101;109
020000287;23M102;77
020000287;23M20T;20
020000287;23M20Z;35
020000287;23Z02Z;29
020000287;28Z07Z;1425
020000287;28Z14Z;54
020000287;28Z17Z;282
020000360;01C15J;89
020000360;02C051;49
020000360;02C05J;1103
020000360;02C08J;27
020000360;03C07J;30
020000360;03C14J;25
020000360;03C17J;40
020000360;03C27J;55
020000360;03C28J;87
020000360;03K02J;1207
020000360;03K03J;27
020000360;03M11T;28
020000360;04K02J;24
020000360;05C17J;108
020000360;06C12J;58
020000360;06K02Z;474
020000360;06K04J;929
020000360;08C14J;45
020000360;08C241;92
020000360;08C242;33
020000360;08C321;39
020000360;08C371;59
020000360;08C37J;81
020000360;08C38J;58
020000360;08C44J;50
020000360;08C45J;241
020000360;08C46J;46
020000360;08C481;100
020000360;09C031;30
020000360;09C03J;191
020000360;09C09J;57
020000360;09C10J;31
020000360;09C12J;37
020000360;09Z02A;22
020000360;11C111;23
020000360;11C131;78
020000360;11K08J;67
020000360;12C041;59
020000360;12C07J;29
020000360;12C08J;42
020000360;12C111;22
020000360;12K06J;58
020000360;90Z00Z;575
020001772;90Z00Z;7021
020001913;90Z00Z;5231
020004404;01C15J;70
020004404;01M201;75
020004404;01M21T;23
020004404;01M221;31
020004404;01M22T;40
020004404;01M302;27
020004404;01M303;30
020004404;01M30T;26
020004404;01M34Z;36
020004404;02C05J;666
020004404;03K02J;348
020004404;03M031;46
020004404;03M03T;51
020004404;03M051;22
020004404;03M05T;32
020004404;04M021;31
020004404;04M032;20
020004404;04M033;50
020004404;04M052;50
020004404;04M053;118
020004404;04M054;36
020004404;04M073;55
020004404;04M074;53
020004404;04M083;25
020004404;04M084;28
020004404;04M093;22
020004404;04M103;27
020004404;04M111;61
020004404;04M132;28
020004404;04M133;93
020004404;04M134;55
020004404;04M174;31
020004404;04M202;36
020004404;04M203;105
020004404;04M24E;30
020004404;05C17J;364
020004404;05K14Z;49
020004404;05M04T;20
020004404;05M061;28
020004404;05M081;34
020004404;05M082;32
020004404;05M083;21
020004404;05M08T;32
020004404;05M091;22
020004404;05M092;83
020004404;05M093;82
020004404;05M094;37
020004404;05M13T;188
020004404;05M151;37
020004404;05M152;23
020004404;05M153;27
020004404;05M173;21
020004404;05M22E;24
020004404;06C043;26
020004404;06C091;39
020004404;06C12J;67
020004404;06C25J;29
020004404;06K02Z;377
020004404;06K04J;761
020004404;06M021;60
020004404;06M022;23
020004404;06M02T;77
020004404;06M031;110
020004404;06M032;46
020004404;06M03T;49
020004404;06M041;24
020004404;06M042;36
020004404;06M043;21
020004404;06M062;20
020004404;06M091;50
020004404;06M09T;23
020004404;06M121;39
020004404;06M122;22
020004404;06M12T;176
020004404;06M18T;33
020004404;06M18Z;65
020004404;07C141;29
020004404;07C14J;47
020004404;07M021;46
020004404;07M022;23
020004404;07M02T;26
020004404;07M102;21
020004404;07M14T;43
020004404;07M14Z;22
020004404;08C14J;38
020004404;08C391;23
020004404;08C44J;38
020004404;08C45J;27
020004404;08C46J;37
020004404;08C471;20
020004404;08C481;20
020004404;08C491;26
020004404;08C492;25
020004404;08K02J;21
020004404;08M36Z;21
020004404;09C08J;32
020004404;09C10J;53
020004404;09C12J;73
020004404;09K02J;30
020004404;09M021;22
020004404;09M031;37
020004404;09M03T;48
020004404;09M053;34
020004404;10M021;97
020004404;10M022;53
020004404;10M162;24
020004404;10M163;50
020004404;11C111;48
020004404;11C11J;22
020004404;11C131;30
020004404;11K02J;26
020004404;11K08J;35
020004404;11M02T;54
020004404;11M031;36
020004404;11M041;43
020004404;11M042;57
020004404;11M043;48
020004404;11M044;99
020004404;11M062;22
020004404;11M063;30
020004404;11M064;23
020004404;12C041;32
020004404;12C08J;39
020004404;12K06J;56
020004404;13C12J;39
020004404;14C05J;26
020004404;14C08A;117
020004404;14M03A;70
020004404;14M03T;113
020004404;14Z04T;20
020004404;14Z08Z;177
020004404;14Z13A;122
020004404;14Z14A;250
020004404;14Z14B;25
020004404;14Z16T;21
020004404;14Z16Z;42
020004404;15M05A;373
020004404;15M05B;130
020004404;15M06A;27
020004404;16M111;64
020004404;16M112;63
020004404;16M113;41
020004404;16M11T;51
020004404;18M021;38
020004404;19M063;20
020004404;19M111;20
020004404;19M11T;22
020004404;19M20T;21
020004404;20Z041;44
020004404;20Z051;100
020004404;21M10T;44
020004404;23K02Z;104
020004404;23K03J;30
020004404;23M063;28
020004404;23M101;53
020004404;23M19Z;27
020004404;23M20T;103
020004404;23M20Z;156
020004404;28Z07Z;344
020004404;28Z14Z;25
020004404;28Z17Z;94
020004495;01M22T;26
020004495;01M25T;40
020004495;01M34Z;50
020004495;04M052;23
020004495;04M053;100
020004495;04M05T;25
020004495;04M111;28
020004495;04M203;20
020004495;05M05T;30
020004495;05M06T;32
020004495;05M08T;23
020004495;05M093;33
020004495;05M13T;80
020004495;06M033;21
020004495;06M03T;21
020004495;06M09T;22
020004495;06M12T;40
020004495;07M02T;23
020004495;08M04T;23
020004495;08M29T;41
020004495;08M30T;53
020004495;09M031;27
020004495;09M03T;40
020004495;09M053;21
020004495;11M02T;31
020004495;16M113;27
020004495;18M073;21
020004495;19M14T;24
020004495;19M16T;25
020004495;19M191;32
020004495;19M19T;26
020004495;19M22T;29
020004495;20Z041;67
020004495;20Z042;24
020004495;20Z04T;534
020004495;20Z051;103
020004495;21M10T;58
020004495;23K02Z;24
020004495;23M064;21
020004495;23M06T;41
020004495;23M20T;55
020004495;23M20Z;42
020004495;23Z02Z;136
020006441;90Z00Z;2764
020010047;01C15J;179
020010047;01M21T;32
020010047;02C051;159
020010047;02C05J;1387
020010047;02C08J;28
020010047;03C071;40
020010047;03C07J;38
020010047;03C09J;42
020010047;03C111;20
020010047;03C14J;26
020010047;03C15J;34
020010047;03C16J;67
020010047;03C17J;105
020010047;03C27J;115
020010047;03C28J;167
020010047;03K021;32
020010047;03K02J;839
020010047;03K03J;87
020010047;03M10T;25
020010047;05C171;37
020010047;05C17J;204
020010047;05C221;20
020010047;05K061;35
020010047;05K14Z;157
020010047;05K26J;97
020010047;05M08T;25
020010047;05M092;24
020010047;05M093;35
020010047;05M13T;27
020010047;06C031;28
020010047;06C041;34
020010047;06C042;24
020010047;06C043;35
020010047;06C091;53
020010047;06C121;49
020010047;06C12J;218
020010047;06C141;25
020010047;06C14J;54
020010047;06C191;40
020010047;06C221;26
020010047;06C241;21
020010047;06C251;34
020010047;06C25J;59
020010047;06K02Z;1061
020010047;06K04J;2807
020010047;06K05J;35
020010047;06K06J;22
020010047;06M031;48
020010047;06M03T;106
020010047;06M121;23
020010047;06M12T;70
020010047;06M16Z;46
020010047;06M18T;21
020010047;07C131;37
020010047;07C141;76
020010047;07C14J;129
020010047;07K02Z;27
020010047;07K04J;31
020010047;07M021;29
020010047;08C14J;35
020010047;08C241;232
020010047;08C242;60
020010047;08C251;42
020010047;08C321;26
020010047;08C34J;71
020010047;08C35J;22
020010047;08C371;37
020010047;08C37J;184
020010047;08C44J;87
020010047;08C45J;139
020010047;08C46J;72
020010047;08C481;268
020010047;08C482;61
020010047;08C581;79
020010047;08C58J;77
020010047;09C051;49
020010047;09C061;40
020010047;09C06T;38
020010047;09C08J;73
020010047;09C10J;141
020010047;09C12J;38
020010047;09K02J;83
020010047;09Z02A;49
020010047;10C051;22
020010047;10C121;78
020010047;10C131;123
020010047;11C111;130
020010047;11C11J;45
020010047;11C131;70
020010047;11K08J;49
020010047;11M02T;30
020010047;11M062;59
020010047;12C041;45
020010047;12C08J;48
020010047;12K06J;101
020010047;13C031;55
020010047;13C071;21
020010047;13C10J;29
020010047;13C12J;38
020010047;13C17J;30
020010047;13K02Z;81
020010047;13K04Z;24
020010047;14C05J;51
020010047;14C08A;145
020010047;14M03A;42
020010047;14Z13A;184
020010047;14Z14A;192
020010047;14Z16T;48
020010047;14Z16Z;34
020010047;15M05A;366
020010047;15M05B;153
020010047;16M111;22
020010047;16M112;27
020010047;16M11T;77
020010047;23K02Z;158
020010047;23K03J;34
020010047;23M101;21
020010047;23M20T;25
020010047;23M20Z;224
020010047;23Z02Z;153
020010047;28Z07Z;3000
020010047;28Z14Z;87
020010047;28Z17Z;1010
020010047;90Z00Z;15129
020012860;90Z00Z;13925
020016242;90Z00Z;4735
020017075;90Z00Z;2040
030002158;23M16Z;38
030003669;90Z00Z;808
030003719;90Z00Z;383
030003768;90Z00Z;1174
030780092;01C062;21
030780092;01C15J;38
030780092;01M16T;24
030780092;01M201;121
030780092;01M21T;97
030780092;01M221;41
030780092;01M22T;65
030780092;01M24T;33
030780092;01M252;25
030780092;01M25T;29
030780092;01M301;39
030780092;01M302;46
030780092;01M303;76
030780092;01M304;22
030780092;01M30T;43
030780092;01M34Z;46
030780092;03M03T;72
030780092;03M05T;35
030780092;04M033;53
030780092;04M041;20
030780092;04M051;26
030780092;04M052;95
030780092;04M053;169
030780092;04M054;45
030780092;04M05T;20
030780092;04M073;34
030780092;04M102;29
030780092;04M103;27
030780092;04M111;50
030780092;04M133;28
030780092;04M18T;53
030780092;04M201;25
030780092;04M202;60
030780092;04M203;51
030780092;04M24E;25
030780092;04M253;64
030780092;05C151;72
030780092;05C152;23
030780092;05C17J;39
030780092;05C191;49
030780092;05C221;41
030780092;05K061;37
030780092;05K14Z;133
030780092;05K17J;46
030780092;05K201;50
030780092;05M052;20
030780092;05M053;28
030780092;05M054;41
030780092;05M05T;35
030780092;05M061;24
030780092;05M081;42
030780092;05M082;29
030780092;05M083;20
030780092;05M084;27
030780092;05M08T;62
030780092;05M091;47
030780092;05M092;195
030780092;05M093;160
030780092;05M094;28
030780092;05M09T;21
030780092;05M13T;179
030780092;05M161;127
030780092;05M162;37
030780092;05M163;23
030780092;05M16T;34
030780092;05M172;21
030780092;05M17T;69
030780092;05M22E;24
030780092;06C042;23
030780092;06C043;52
030780092;06C044;35
030780092;06C081;31
030780092;06C091;54
030780092;06C121;44
030780092;06C12J;121
030780092;06C251;23
030780092;06C25J;46
030780092;06K02Z;117
030780092;06K04J;392
030780092;06M021;57
030780092;06M02T;118
030780092;06M031;88
